datetime,temperature,pressure,humidity
2018/12/06 02:42:11,19.00 C,1014.06 hPA,76.22 %RH
2018/12/06 02:42:12,19.00 C,1014.06 hPA,76.22 %RH
2018/12/06 02:42:13,19.00 C,1014.06 hPA,76.20 %RH
2018/12/06 02:42:14,19.00 C,1014.07 hPA,76.21 %RH
2018/12/06 02:42:15,19.00 C,1014.06 hPA,76.24 %RH
2018/12/06 02:42:16,19.00 C,1014.07 hPA,76.22 %RH
2018/12/06 02:42:17,19.00 C,1014.06 hPA,76.22 %RH
2018/12/06 02:42:18,19.00 C,1014.07 hPA,76.22 %RH
2018/12/06 02:42:19,19.00 C,1014.07 hPA,76.22 %RH
2018/12/06 02:42:20,19.00 C,1014.07 hPA,76.22 %RH
2018/12/06 02:42:21,19.00 C,1014.07 hPA,76.23 %RH
2018/12/06 02:42:22,19.00 C,1014.07 hPA,76.22 %RH
2018/12/06 02:42:23,19.00 C,1014.06 hPA,76.24 %RH
2018/12/06 02:42:24,19.00 C,1014.07 hPA,76.23 %RH
2018/12/06 02:42:25,19.00 C,1014.06 hPA,76.23 %RH
2018/12/06 02:42:27,19.00 C,1014.05 hPA,76.22 %RH
2018/12/06 02:42:28,19.00 C,1014.06 hPA,76.24 %RH
2018/12/06 02:42:29,19.00 C,1014.06 hPA,76.23 %RH
2018/12/06 02:42:30,19.00 C,1014.06 hPA,76.22 %RH
2018/12/06 02:42:31,19.00 C,1014.06 hPA,76.23 %RH
2018/12/06 02:42:32,19.00 C,1014.06 hPA,76.22 %RH
2018/12/06 02:42:33,19.00 C,1014.06 hPA,76.24 %RH
2018/12/06 02:42:34,19.00 C,1014.07 hPA,76.25 %RH
2018/12/06 02:42:35,19.00 C,1014.07 hPA,76.24 %RH
2018/12/06 02:42:36,19.00 C,1014.07 hPA,76.25 %RH
2018/12/06 02:42:37,19.00 C,1014.07 hPA,76.23 %RH
2018/12/06 02:42:38,19.00 C,1014.07 hPA,76.25 %RH
2018/12/06 02:42:39,19.00 C,1014.07 hPA,76.22 %RH
2018/12/06 02:42:40,19.00 C,1014.07 hPA,76.23 %RH
2018/12/06 02:42:41,19.00 C,1014.08 hPA,76.26 %RH
2018/12/06 02:42:42,19.00 C,1014.07 hPA,76.25 %RH
2018/12/06 02:42:43,19.00 C,1014.08 hPA,76.25 %RH
2018/12/06 02:42:44,19.00 C,1014.08 hPA,76.27 %RH
2018/12/06 02:42:45,19.00 C,1014.08 hPA,76.26 %RH
2018/12/06 02:42:46,19.00 C,1014.07 hPA,76.26 %RH
2018/12/06 02:42:47,19.00 C,1014.08 hPA,76.26 %RH
2018/12/06 02:42:48,19.00 C,1014.08 hPA,76.27 %RH
2018/12/06 02:42:49,19.00 C,1014.08 hPA,76.26 %RH
2018/12/06 02:42:50,19.00 C,1014.07 hPA,76.25 %RH
2018/12/06 02:42:51,19.00 C,1014.07 hPA,76.28 %RH
2018/12/06 02:42:53,19.00 C,1014.08 hPA,76.24 %RH
2018/12/06 02:42:54,19.00 C,1014.09 hPA,76.27 %RH
2018/12/06 02:42:55,19.00 C,1014.08 hPA,76.27 %RH
2018/12/06 02:42:56,19.00 C,1014.08 hPA,76.27 %RH
2018/12/06 02:42:57,19.00 C,1014.08 hPA,76.27 %RH
2018/12/06 02:42:58,19.00 C,1014.09 hPA,76.27 %RH
2018/12/06 02:42:59,19.00 C,1014.09 hPA,76.28 %RH
2018/12/06 02:43:00,19.00 C,1014.09 hPA,76.28 %RH
2018/12/06 02:43:01,19.00 C,1014.10 hPA,76.27 %RH
2018/12/06 02:43:02,19.00 C,1014.10 hPA,76.29 %RH
2018/12/06 02:43:03,19.00 C,1014.10 hPA,76.26 %RH
2018/12/06 02:43:04,19.00 C,1014.10 hPA,76.26 %RH
2018/12/06 02:43:05,19.00 C,1014.09 hPA,76.25 %RH
2018/12/06 02:43:06,19.00 C,1014.09 hPA,76.27 %RH
2018/12/06 02:43:07,19.00 C,1014.09 hPA,76.26 %RH
2018/12/06 02:43:08,19.00 C,1014.09 hPA,76.25 %RH
2018/12/06 02:43:09,19.00 C,1014.08 hPA,76.25 %RH
2018/12/06 02:43:10,19.00 C,1014.08 hPA,76.27 %RH
2018/12/06 02:43:11,19.00 C,1014.08 hPA,76.26 %RH
2018/12/06 02:43:12,19.00 C,1014.09 hPA,76.26 %RH
2018/12/06 02:43:13,19.00 C,1014.10 hPA,76.25 %RH
2018/12/06 02:43:14,19.00 C,1014.10 hPA,76.23 %RH
2018/12/06 02:43:15,19.00 C,1014.10 hPA,76.26 %RH
2018/12/06 02:43:16,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:43:18,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:43:19,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:43:20,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:43:21,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:43:22,19.00 C,1014.10 hPA,76.24 %RH
2018/12/06 02:43:23,19.00 C,1014.10 hPA,76.24 %RH
2018/12/06 02:43:24,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:43:25,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:43:26,19.00 C,1014.10 hPA,76.24 %RH
2018/12/06 02:43:27,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:43:28,19.00 C,1014.10 hPA,76.22 %RH
2018/12/06 02:43:29,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:43:30,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:43:31,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:43:32,19.00 C,1014.12 hPA,76.23 %RH
2018/12/06 02:43:33,19.00 C,1014.12 hPA,76.22 %RH
2018/12/06 02:43:34,19.00 C,1014.12 hPA,76.24 %RH
2018/12/06 02:43:35,19.00 C,1014.12 hPA,76.22 %RH
2018/12/06 02:43:36,19.00 C,1014.12 hPA,76.23 %RH
2018/12/06 02:43:37,19.00 C,1014.12 hPA,76.22 %RH
2018/12/06 02:43:38,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:43:39,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:43:40,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:43:41,19.00 C,1014.11 hPA,76.22 %RH
2018/12/06 02:43:43,19.00 C,1014.11 hPA,76.22 %RH
2018/12/06 02:43:44,19.00 C,1014.10 hPA,76.22 %RH
2018/12/06 02:43:45,19.00 C,1014.10 hPA,76.22 %RH
2018/12/06 02:43:46,19.00 C,1014.10 hPA,76.24 %RH
2018/12/06 02:43:47,19.00 C,1014.10 hPA,76.22 %RH
2018/12/06 02:43:48,19.00 C,1014.10 hPA,76.24 %RH
2018/12/06 02:43:49,19.00 C,1014.11 hPA,76.21 %RH
2018/12/06 02:43:50,19.00 C,1014.11 hPA,76.21 %RH
2018/12/06 02:43:51,19.00 C,1014.11 hPA,76.22 %RH
2018/12/06 02:43:52,19.00 C,1014.12 hPA,76.23 %RH
2018/12/06 02:43:53,19.00 C,1014.12 hPA,76.22 %RH
2018/12/06 02:43:54,19.00 C,1014.12 hPA,76.22 %RH
2018/12/06 02:43:55,19.00 C,1014.12 hPA,76.22 %RH
2018/12/06 02:43:56,19.00 C,1014.12 hPA,76.22 %RH
2018/12/06 02:43:57,19.00 C,1014.12 hPA,76.24 %RH
2018/12/06 02:43:58,19.00 C,1014.12 hPA,76.24 %RH
2018/12/06 02:43:59,19.00 C,1014.12 hPA,76.23 %RH
2018/12/06 02:44:00,19.00 C,1014.12 hPA,76.22 %RH
2018/12/06 02:44:01,19.00 C,1014.12 hPA,76.25 %RH
2018/12/06 02:44:02,19.00 C,1014.12 hPA,76.25 %RH
2018/12/06 02:44:03,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:04,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:05,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:06,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:08,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:09,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:10,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:11,19.00 C,1014.12 hPA,76.24 %RH
2018/12/06 02:44:12,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:13,19.00 C,1014.12 hPA,76.22 %RH
2018/12/06 02:44:14,19.00 C,1014.12 hPA,76.23 %RH
2018/12/06 02:44:15,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:16,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:44:17,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:44:18,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:19,19.00 C,1014.12 hPA,76.24 %RH
2018/12/06 02:44:20,19.00 C,1014.12 hPA,76.24 %RH
2018/12/06 02:44:21,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:44:22,19.00 C,1014.11 hPA,76.22 %RH
2018/12/06 02:44:23,19.00 C,1014.12 hPA,76.24 %RH
2018/12/06 02:44:24,19.00 C,1014.12 hPA,76.24 %RH
2018/12/06 02:44:25,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:26,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:27,19.00 C,1014.10 hPA,76.25 %RH
2018/12/06 02:44:28,19.00 C,1014.10 hPA,76.25 %RH
2018/12/06 02:44:29,19.00 C,1014.09 hPA,76.24 %RH
2018/12/06 02:44:30,19.00 C,1014.10 hPA,76.25 %RH
2018/12/06 02:44:31,19.00 C,1014.10 hPA,76.25 %RH
2018/12/06 02:44:32,19.00 C,1014.10 hPA,76.25 %RH
2018/12/06 02:44:34,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:35,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:36,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:37,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:38,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:39,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:44:40,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:41,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:42,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:43,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:44,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:45,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:46,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:47,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:48,19.00 C,1014.11 hPA,76.23 %RH
2018/12/06 02:44:49,19.00 C,1014.11 hPA,76.24 %RH
2018/12/06 02:44:50,19.00 C,1014.10 hPA,76.24 %RH
2018/12/06 02:44:51,19.00 C,1014.10 hPA,76.25 %RH
2018/12/06 02:44:52,19.00 C,1014.10 hPA,76.26 %RH
2018/12/06 02:44:53,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:54,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:55,19.00 C,1014.11 hPA,76.26 %RH
2018/12/06 02:44:56,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:57,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:44:59,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:45:00,19.00 C,1014.11 hPA,76.26 %RH
2018/12/06 02:45:01,19.00 C,1014.11 hPA,76.25 %RH
2018/12/06 02:45:02,19.00 C,1014.11 hPA,76.27 %RH
2018/12/06 02:45:03,19.00 C,1014.12 hPA,76.27 %RH
2018/12/06 02:45:04,19.00 C,1014.12 hPA,76.28 %RH
2018/12/06 02:45:05,19.00 C,1014.12 hPA,76.27 %RH
2018/12/06 02:45:06,19.00 C,1014.12 hPA,76.29 %RH
2018/12/06 02:45:07,19.00 C,1014.11 hPA,76.29 %RH
2018/12/06 02:45:08,19.00 C,1014.11 hPA,76.29 %RH
2018/12/06 02:45:09,19.00 C,1014.11 hPA,76.29 %RH
2018/12/06 02:45:10,19.00 C,1014.11 hPA,76.30 %RH
2018/12/06 02:45:11,18.99 C,1014.11 hPA,76.28 %RH
2018/12/06 02:45:12,18.99 C,1014.12 hPA,76.29 %RH
2018/12/06 02:45:13,18.99 C,1014.12 hPA,76.29 %RH
2018/12/06 02:45:14,18.99 C,1014.12 hPA,76.28 %RH
2018/12/06 02:45:15,18.99 C,1014.12 hPA,76.29 %RH
2018/12/06 02:45:16,18.99 C,1014.12 hPA,76.27 %RH
2018/12/06 02:45:17,18.99 C,1014.12 hPA,76.28 %RH
2018/12/06 02:45:18,18.99 C,1014.12 hPA,76.29 %RH
2018/12/06 02:45:19,18.99 C,1014.12 hPA,76.28 %RH
2018/12/06 02:45:20,18.99 C,1014.11 hPA,76.28 %RH
2018/12/06 02:45:21,18.99 C,1014.11 hPA,76.28 %RH
2018/12/06 02:45:22,18.99 C,1014.11 hPA,76.28 %RH
2018/12/06 02:45:24,18.99 C,1014.12 hPA,76.24 %RH
2018/12/06 02:45:25,18.99 C,1014.12 hPA,76.26 %RH
2018/12/06 02:45:26,18.99 C,1014.11 hPA,76.29 %RH
2018/12/06 02:45:27,18.99 C,1014.11 hPA,76.28 %RH
2018/12/06 02:45:28,18.99 C,1014.11 hPA,76.28 %RH
2018/12/06 02:45:29,18.99 C,1014.11 hPA,76.26 %RH
2018/12/06 02:45:30,18.99 C,1014.10 hPA,76.27 %RH
2018/12/06 02:45:31,18.99 C,1014.10 hPA,76.28 %RH
2018/12/06 02:45:32,18.99 C,1014.11 hPA,76.27 %RH
2018/12/06 02:45:33,18.99 C,1014.11 hPA,76.29 %RH
2018/12/06 02:45:34,18.99 C,1014.12 hPA,76.28 %RH
2018/12/06 02:45:35,18.99 C,1014.12 hPA,76.28 %RH
2018/12/06 02:45:36,18.99 C,1014.12 hPA,76.27 %RH
2018/12/06 02:45:37,18.99 C,1014.12 hPA,76.27 %RH
2018/12/06 02:45:38,18.99 C,1014.12 hPA,76.26 %RH
2018/12/06 02:45:39,18.99 C,1014.12 hPA,76.26 %RH
2018/12/06 02:45:40,18.99 C,1014.12 hPA,76.27 %RH
2018/12/06 02:45:41,18.99 C,1014.13 hPA,76.27 %RH
2018/12/06 02:45:42,18.99 C,1014.13 hPA,76.27 %RH
2018/12/06 02:45:43,18.99 C,1014.13 hPA,76.28 %RH
2018/12/06 02:45:44,18.99 C,1014.13 hPA,76.25 %RH
2018/12/06 02:45:45,18.99 C,1014.13 hPA,76.24 %RH
2018/12/06 02:45:46,18.99 C,1014.13 hPA,76.25 %RH
2018/12/06 02:45:47,18.99 C,1014.13 hPA,76.24 %RH
2018/12/06 02:45:48,18.99 C,1014.13 hPA,76.25 %RH
2018/12/06 02:45:50,18.99 C,1014.13 hPA,76.23 %RH
2018/12/06 02:45:51,18.99 C,1014.13 hPA,76.23 %RH
2018/12/06 02:45:52,18.99 C,1014.14 hPA,76.22 %RH
2018/12/06 02:45:53,18.99 C,1014.14 hPA,76.22 %RH
2018/12/06 02:45:54,18.99 C,1014.14 hPA,76.22 %RH
2018/12/06 02:45:55,18.99 C,1014.14 hPA,76.20 %RH
2018/12/06 02:45:56,18.99 C,1014.14 hPA,76.20 %RH
2018/12/06 02:45:57,18.99 C,1014.14 hPA,76.21 %RH
2018/12/06 02:45:58,18.99 C,1014.14 hPA,76.20 %RH
2018/12/06 02:45:59,18.99 C,1014.14 hPA,76.20 %RH
2018/12/06 02:46:00,18.99 C,1014.14 hPA,76.20 %RH
2018/12/06 02:46:01,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:02,18.99 C,1014.13 hPA,76.20 %RH
2018/12/06 02:46:03,18.99 C,1014.13 hPA,76.20 %RH
2018/12/06 02:46:04,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:05,18.99 C,1014.13 hPA,76.19 %RH
2018/12/06 02:46:06,18.99 C,1014.12 hPA,76.19 %RH
2018/12/06 02:46:07,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:08,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:09,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:46:10,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:11,18.99 C,1014.13 hPA,76.19 %RH
2018/12/06 02:46:12,18.99 C,1014.12 hPA,76.17 %RH
2018/12/06 02:46:13,18.99 C,1014.12 hPA,76.19 %RH
2018/12/06 02:46:15,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:16,18.99 C,1014.13 hPA,76.17 %RH
2018/12/06 02:46:17,18.99 C,1014.13 hPA,76.19 %RH
2018/12/06 02:46:18,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:19,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:20,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:46:21,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:22,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:46:23,18.99 C,1014.13 hPA,76.20 %RH
2018/12/06 02:46:24,18.99 C,1014.13 hPA,76.20 %RH
2018/12/06 02:46:25,18.99 C,1014.13 hPA,76.22 %RH
2018/12/06 02:46:26,18.99 C,1014.13 hPA,76.20 %RH
2018/12/06 02:46:27,18.99 C,1014.13 hPA,76.20 %RH
2018/12/06 02:46:28,18.99 C,1014.13 hPA,76.21 %RH
2018/12/06 02:46:29,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:46:30,18.99 C,1014.12 hPA,76.22 %RH
2018/12/06 02:46:31,18.99 C,1014.12 hPA,76.21 %RH
2018/12/06 02:46:32,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:46:33,18.99 C,1014.11 hPA,76.21 %RH
2018/12/06 02:46:34,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:46:35,18.99 C,1014.12 hPA,76.21 %RH
2018/12/06 02:46:36,18.99 C,1014.11 hPA,76.20 %RH
2018/12/06 02:46:37,18.99 C,1014.11 hPA,76.21 %RH
2018/12/06 02:46:38,18.99 C,1014.11 hPA,76.20 %RH
2018/12/06 02:46:40,18.99 C,1014.11 hPA,76.21 %RH
2018/12/06 02:46:41,18.99 C,1014.11 hPA,76.20 %RH
2018/12/06 02:46:42,18.99 C,1014.11 hPA,76.19 %RH
2018/12/06 02:46:43,18.99 C,1014.11 hPA,76.22 %RH
2018/12/06 02:46:44,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:46:45,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:46:46,18.99 C,1014.12 hPA,76.21 %RH
2018/12/06 02:46:47,18.99 C,1014.12 hPA,76.21 %RH
2018/12/06 02:46:48,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:46:49,18.99 C,1014.12 hPA,76.22 %RH
2018/12/06 02:46:50,18.99 C,1014.12 hPA,76.22 %RH
2018/12/06 02:46:51,18.99 C,1014.12 hPA,76.23 %RH
2018/12/06 02:46:52,18.99 C,1014.12 hPA,76.22 %RH
2018/12/06 02:46:53,18.99 C,1014.13 hPA,76.24 %RH
2018/12/06 02:46:54,18.99 C,1014.13 hPA,76.26 %RH
2018/12/06 02:46:55,18.99 C,1014.13 hPA,76.24 %RH
2018/12/06 02:46:56,18.99 C,1014.13 hPA,76.25 %RH
2018/12/06 02:46:57,18.99 C,1014.13 hPA,76.24 %RH
2018/12/06 02:46:58,18.99 C,1014.12 hPA,76.25 %RH
2018/12/06 02:46:59,18.99 C,1014.12 hPA,76.24 %RH
2018/12/06 02:47:00,18.99 C,1014.12 hPA,76.25 %RH
2018/12/06 02:47:01,18.99 C,1014.12 hPA,76.24 %RH
2018/12/06 02:47:02,18.99 C,1014.12 hPA,76.23 %RH
2018/12/06 02:47:03,18.99 C,1014.12 hPA,76.23 %RH
2018/12/06 02:47:04,18.99 C,1014.12 hPA,76.22 %RH
2018/12/06 02:47:06,18.99 C,1014.12 hPA,76.23 %RH
2018/12/06 02:47:07,18.99 C,1014.12 hPA,76.22 %RH
2018/12/06 02:47:08,18.99 C,1014.12 hPA,76.21 %RH
2018/12/06 02:47:09,18.99 C,1014.11 hPA,76.22 %RH
2018/12/06 02:47:10,18.99 C,1014.11 hPA,76.22 %RH
2018/12/06 02:47:11,18.99 C,1014.12 hPA,76.22 %RH
2018/12/06 02:47:12,18.99 C,1014.12 hPA,76.21 %RH
2018/12/06 02:47:13,18.99 C,1014.12 hPA,76.21 %RH
2018/12/06 02:47:14,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:47:15,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:47:16,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:47:17,18.99 C,1014.12 hPA,76.21 %RH
2018/12/06 02:47:18,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:47:19,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:47:20,18.99 C,1014.13 hPA,76.19 %RH
2018/12/06 02:47:21,18.99 C,1014.13 hPA,76.19 %RH
2018/12/06 02:47:22,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:47:23,18.99 C,1014.13 hPA,76.17 %RH
2018/12/06 02:47:24,18.99 C,1014.13 hPA,76.19 %RH
2018/12/06 02:47:25,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:47:26,18.99 C,1014.13 hPA,76.20 %RH
2018/12/06 02:47:27,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:47:28,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:47:29,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:47:31,18.99 C,1014.12 hPA,76.17 %RH
2018/12/06 02:47:32,18.99 C,1014.12 hPA,76.17 %RH
2018/12/06 02:47:33,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:47:34,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:47:35,18.99 C,1014.13 hPA,76.16 %RH
2018/12/06 02:47:36,18.99 C,1014.12 hPA,76.17 %RH
2018/12/06 02:47:37,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:47:38,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:47:39,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:47:40,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:47:41,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:47:42,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:47:43,18.99 C,1014.11 hPA,76.17 %RH
2018/12/06 02:47:44,18.99 C,1014.12 hPA,76.17 %RH
2018/12/06 02:47:45,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:47:46,18.99 C,1014.12 hPA,76.17 %RH
2018/12/06 02:47:47,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:47:48,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:47:49,18.99 C,1014.12 hPA,76.14 %RH
2018/12/06 02:47:50,18.99 C,1014.13 hPA,76.16 %RH
2018/12/06 02:47:51,18.99 C,1014.13 hPA,76.16 %RH
2018/12/06 02:47:52,18.99 C,1014.13 hPA,76.14 %RH
2018/12/06 02:47:53,18.99 C,1014.12 hPA,76.15 %RH
2018/12/06 02:47:54,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:47:56,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:47:57,18.99 C,1014.11 hPA,76.16 %RH
2018/12/06 02:47:58,18.99 C,1014.12 hPA,76.13 %RH
2018/12/06 02:47:59,18.99 C,1014.12 hPA,76.15 %RH
2018/12/06 02:48:00,18.99 C,1014.11 hPA,76.16 %RH
2018/12/06 02:48:01,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:48:02,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:48:03,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:48:04,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:48:05,18.99 C,1014.12 hPA,76.17 %RH
2018/12/06 02:48:06,18.99 C,1014.11 hPA,76.16 %RH
2018/12/06 02:48:07,18.99 C,1014.11 hPA,76.16 %RH
2018/12/06 02:48:08,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:09,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:10,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:48:11,18.99 C,1014.11 hPA,76.17 %RH
2018/12/06 02:48:12,18.99 C,1014.11 hPA,76.18 %RH
2018/12/06 02:48:13,18.99 C,1014.11 hPA,76.16 %RH
2018/12/06 02:48:14,18.99 C,1014.11 hPA,76.17 %RH
2018/12/06 02:48:15,18.99 C,1014.11 hPA,76.16 %RH
2018/12/06 02:48:16,18.99 C,1014.11 hPA,76.17 %RH
2018/12/06 02:48:17,18.99 C,1014.11 hPA,76.18 %RH
2018/12/06 02:48:18,18.99 C,1014.11 hPA,76.16 %RH
2018/12/06 02:48:19,18.99 C,1014.11 hPA,76.16 %RH
2018/12/06 02:48:20,18.99 C,1014.11 hPA,76.18 %RH
2018/12/06 02:48:22,18.99 C,1014.12 hPA,76.17 %RH
2018/12/06 02:48:23,18.99 C,1014.11 hPA,76.16 %RH
2018/12/06 02:48:24,18.99 C,1014.12 hPA,76.17 %RH
2018/12/06 02:48:25,18.99 C,1014.11 hPA,76.18 %RH
2018/12/06 02:48:26,18.99 C,1014.11 hPA,76.17 %RH
2018/12/06 02:48:27,18.99 C,1014.12 hPA,76.16 %RH
2018/12/06 02:48:28,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:29,18.99 C,1014.12 hPA,76.19 %RH
2018/12/06 02:48:30,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:31,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:32,18.99 C,1014.12 hPA,76.19 %RH
2018/12/06 02:48:33,18.99 C,1014.11 hPA,76.18 %RH
2018/12/06 02:48:34,18.99 C,1014.12 hPA,76.19 %RH
2018/12/06 02:48:35,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:48:36,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:37,18.99 C,1014.12 hPA,76.19 %RH
2018/12/06 02:48:38,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:39,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:48:40,18.99 C,1014.13 hPA,76.18 %RH
2018/12/06 02:48:41,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:42,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:43,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:44,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:48:45,18.99 C,1014.12 hPA,76.18 %RH
2018/12/06 02:48:47,18.99 C,1014.12 hPA,76.20 %RH
2018/12/06 02:48:48,18.99 C,1014.11 hPA,76.18 %RH
2018/12/06 02:48:49,18.99 C,1014.11 hPA,76.20 %RH
2018/12/06 02:48:50,18.99 C,1014.11 hPA,76.19 %RH
2018/12/06 02:48:51,18.99 C,1014.11 hPA,76.18 %RH
2018/12/06 02:48:52,18.99 C,1014.11 hPA,76.21 %RH
2018/12/06 02:48:53,18.99 C,1014.11 hPA,76.20 %RH
2018/12/06 02:48:54,18.99 C,1014.12 hPA,76.20 %RH
